Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
212,Ersan Ilyasova\ilyaser01,PF,29,TOT,82,2142,14.6,.546,.452,.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,1.8,2.3,4.1,.091,0.3,-0.8,-0.5,0.8,,,,,,,,,,,,,,,,,,,,,,
213,Joe Ingles\inglejo01,SF,29,UTA,82,1972,12.4,.604,.619,.151,1.4,13.5,7.6,17.1,2.6,0.3,18.2,13.9,2.0,3.0,5.0,.122,0.9,1.8,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,
214,Brandon Ingram\ingrabr01,SF,19,LAL,79,2279,8.5,.474,.273,.312,2.8,12.8,7.6,10.5,1.1,1.3,12.9,16.8,-1.0,0.7,-0.3,-0.007,-3.1,-0.7,-3.8,-1.1,,,,,,,,,,,,,,,,,,,,,,
215,Kyrie Irving\irvinky01,PG,24,CLE,72,2525,23.0,.580,.311,.231,2.3,7.5,5.0,29.7,1.6,0.8,10.3,30.8,7.4,1.5,8.9,.170,4.8,-2.3,2.5,2.9,,,,,,,,,,,,,,,,,,,,,,
216,Jarrett Jack\jackja01,PG,33,NOP,2,33,7.7,.773,.333,.667,0.0,0.0,0.0,20.3,3.0,0.0,43.6,9.2,0.0,0.0,0.0,.060,-5.3,-4.1,-9.3,-0.1,,,,,,,,,,,,,,,,,,,,,,
217,Demetrius Jackson\jacksde01,PG,22,BOS,5,17,30.8,.753,.250,1.500,13.2,13.0,13.1,28.2,0.0,0.0,0.0,17.3,0.1,0.0,0.1,.386,9.2,-2.8,6.4,0.0,,,,,,,,,,,,,,,,,,,,,,
218,Pierre Jackson\jackspi01,PG,25,DAL,8,84,13.0,.416,.282,.179,1.3,11.6,6.2,38.0,1.2,0.0,6.7,25.3,0.0,0.1,0.0,.021,-1.7,-2.8,-4.4,-0.1,,,,,,,,,,,,,,,,,,,,,,
219,Reggie Jackson\jacksre01,PG,26,DET,52,1424,14.9,.510,.272,.201,1.6,7.3,4.3,30.3,1.2,0.3,13.4,26.4,0.8,1.2,1.9,.065,0.6,-2.1,-1.4,0.2,,,,,,,,,,,,,,,,,,,,,,
220,LeBron James\jamesle01,SF,32,CLE,74,2794,27.0,.619,.254,.395,4.0,20.7,12.6,41.3,1.6,1.3,16.1,30.0,9.8,3.0,12.9,.221,6.8,1.6,8.4,7.3,,,,,,,,,,,,,,,,,,,,,,
221,Al Jefferson\jeffeal01,C,32,IND,66,931,18.9,.526,.002,.180,9.2,24.2,16.8,11.0,1.0,1.5,6.1,26.1,1.2,1.1,2.3,.119,-1.5,-1.5,-3.1,-0.3,,,,,,,,,,,,,,,,,,,,,,
222,Richard Jefferson\jefferi01,SF,36,CLE,79,1614,8.2,.574,.542,.315,2.0,11.5,6.9,6.6,0.8,0.5,11.8,12.2,1.3,0.8,2.1,.063,-1.3,-1.0,-2.4,-0.1,,,,,,,,,,,,,,,,,,,,,,
223,John Jenkins\jenkijo01,SG,25,PHO,4,13,17.3,.595,.400,.400,0.0,8.6,4.2,11.5,0.0,0.0,0.0,18.9,0.0,0.0,0.0,.167,1.4,-5.5,-4.1,0.0,,,,,,,,,,,,,,,,,,,,,,
224,Brandon Jennings\jennibr01,PG,27,TOT,81,1802,12.1,.479,.471,.284,1.8,10.1,5.9,30.4,1.9,0.2,17.5,17.6,0.7,1.0,1.7,.046,-0.8,-2.2,-3.0,-0.4,,,,,,,,,,,,,,,,,,,,,,
225,Jonas Jerebko\jerebjo01,PF,29,BOS,78,1232,9.3,.537,.496,.141,5.5,19.1,12.3,8.1,1.0,1.1,12.3,11.4,0.8,1.3,2.1,.081,-2.4,0.3,-2.1,0.0,,,,,,,,,,,,,,,,,,,,,,
226,Amir Johnson\johnsam01,PF,29,BOS,80,1608,15.0,.628,.178,.270,8.2,17.0,12.6,13.0,1.6,3.2,15.7,13.6,2.9,2.1,5.0,.149,-0.2,2.4,2.2,1.7,,,,,,,,,,,,,,,,,,,,,,
227,Brice Johnson\johnsbr02,PF,22,LAC,3,9,17.2,.286,.000,.000,12.8,24.2,18.6,18.6,11.1,9.1,12.5,39.8,-0.1,0.0,0.0,-0.164,-10.7,12.0,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,
228,James Johnson\johnsja01,PF,29,MIA,76,2085,17.0,.564,.333,.280,3.5,16.6,9.9,20.9,1.8,3.2,16.5,22.0,1.9,3.2,5.1,.117,0.5,2.2,2.7,2.5,,,,,,,,,,,,,,,,,,,,,,
229,Joe Johnson\johnsjo02,SF,35,UTA,78,1843,12.8,.542,.412,.123,2.1,12.7,7.6,12.6,1.0,0.8,9.5,18.5,1.7,2.1,3.8,.099,-0.1,-0.1,-0.2,0.8,,,,,,,,,,,,,,,,,,,,,,
230,Stanley Johnson\johnsst04,SF,20,DET,77,1371,7.2,.436,.422,.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,-1.4,1.8,0.4,.012,-3.8,1.8,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
231,Tyler Johnson\johnsty01,PG,24,MIA,73,2178,15.9,.535,.303,.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,3.1,2.7,5.8,.128,0.7,0.7,1.5,1.9,,,,,,,,,,,,,,,,,,,,,,
232,Wesley Johnson\johnswe01,SF,29,LAC,68,810,8.4,.448,.590,.085,3.7,20.8,12.5,3.9,1.8,3.0,8.0,12.5,-0.3,1.2,0.9,.051,-3.4,1.6,-1.8,0.0,,,,,,,,,,,,,,,,,,,,,,
233,Nikola Jokic\jokicni01,C,21,DEN,73,2038,26.4,.640,.163,.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,7.7,2.0,9.7,.229,6.2,2.2,8.3,5.3,,,,,,,,,,,,,,,,,,,,,,
234,Dahntay Jones\jonesda02,SF,36,CLE,1,12,14.7,.461,.250,.500,9.5,8.9,9.2,14.5,0.0,0.0,9.3,39.9,0.0,0.0,0.0,-0.030,-3.8,-7.1,-10.9,0.0,,,,,,,,,,,,,,,,,,,,,,
235,Damian Jones\jonesda03,C,21,GSW,10,85,5.3,.466,.000,.625,12.4,17.0,14.8,0.0,0.6,3.7,22.7,13.4,-0.1,0.1,0.0,.018,-7.5,-2.1,-9.6,-0.2,,,,,,,,,,,,,,,,,,,,,,
236,Derrick Jones\jonesde02,SF,19,PHO,32,545,12.0,.604,.091,.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,0.9,0.2,1.1,.098,-0.5,-0.5,-1.1,0.1,,,,,,,,,,,,,,,,,,,,,,
237,James Jones\jonesja02,SF,36,CLE,48,381,11.3,.655,.717,.217,0.9,9.8,5.5,5.2,0.9,2.1,9.0,13.0,0.6,0.2,0.8,.104,0.0,-1.5,-1.5,0.0,,,,,,,,,,,,,,,,,,,,,,
238,Terrence Jones\joneste01,PF,25,TOT,54,1270,16.2,.516,.153,.346,5.4,20.2,12.7,7.5,1.5,3.5,7.8,21.4,0.4,1.9,2.3,.087,-2.7,1.3,-1.3,0.2,,,,,,,,,,,,,,,,,,,,,,
239,Tyus Jones\jonesty01,PG,20,MIN,60,774,13.8,.523,.403,.238,1.5,8.7,5.0,28.0,3.1,0.6,16.0,13.6,1.0,0.6,1.5,.095,-0.4,-1.5,-1.9,0.0,,,,,,,,,,,,,,,,,,,,,,
240,DeAndre Jordan\jordade01,C,28,LAC,81,2570,21.8,.673,.003,.737,13.3,34.6,24.2,5.7,1.0,4.3,13.2,15.3,7.2,4.6,11.8,.220,1.0,3.0,4.0,3.9,,,,,,,,,,,,,,,,,,,,,,
241,Cory Joseph\josepco01,SG,25,TOR,80,2003,13.2,.518,.204,.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,1.7,1.7,3.4,.082,-0.4,-0.4,-0.8,0.6,,,,,,,,,,,,,,,,,,,,,,
242,Frank Kaminsky\kaminfr01,C,23,CHO,75,1954,13.0,.502,.441,.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,0.4,1.9,2.3,.056,-0.8,-0.7,-1.5,0.2,,,,,,,,,,,,,,,,,,,,,,
243,Enes Kanter\kanteen01,C,24,OKC,72,1533,23.7,.599,.052,.387,14.1,20.8,17.4,7.9,1.0,2.0,12.5,27.3,4.0,1.8,5.8,.183,0.6,-1.9,-1.2,0.3,,,,,,,,,,,,,,,,,,,,,,
244,Ryan Kelly\kellyry01,PF,25,ATL,16,110,7.8,.408,.357,.214,1.0,16.7,9.0,10.2,1.8,3.9,11.5,13.7,-0.1,0.2,0.1,.029,-6.2,2.3,-3.9,-0.1,,,,,,,,,,,,,,,,,,,,,,
245,Michael Kidd-Gilchrist\kiddgmi01,SF,23,CHO,81,2349,14.3,.528,.015,.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,2.7,3.1,5.8,.119,-2.0,2.2,0.2,1.3,,,,,,,,,,,,,,,,,,,,,,
246,Sean Kilpatrick\kilpase01,SG,27,BRK,70,1754,13.1,.546,.419,.329,1.3,15.4,8.4,14.6,1.2,0.3,13.9,23.9,0.3,1.1,1.4,.039,-1.2,-1.8,-3.0,-0.4,,,,,,,,,,,,,,,,,,,,,,
247,Brandon Knight\knighbr03,SG,25,PHO,54,1140,12.3,.502,.265,.293,2.3,9.1,5.6,17.8,1.1,0.4,13.1,25.0,0.1,0.2,0.3,.013,-1.5,-3.0,-4.5,-0.7,,,,,,,,,,,,,,,,,,,,,,
248,Kyle Korver\korveky01,SG,35,TOT,67,1753,12.1,.635,.697,.082,0.5,11.0,5.9,9.4,1.0,1.0,11.5,15.2,2.3,1.3,3.7,.101,0.8,-1.0,-0.2,0.8,,,,,,,,,,,,,,,,,,,,,,
249,Kosta Koufos\koufoko01,C,27,SAC,71,1419,13.8,.560,.003,.158,9.7,22.9,16.4,5.3,1.3,3.1,12.7,15.3,1.2,1.4,2.6,.089,-2.6,0.7,-1.9,0.0,,,,,,,,,,,,,,,,,,,,,,
250,Mindaugas Kuzminskas\kuzmimi01,SF,27,NYK,68,1016,12.4,.533,.455,.184,5.0,8.4,6.7,10.3,1.4,0.9,11.3,19.2,0.8,0.4,1.2,.055,-0.2,-2.5,-2.7,-0.2,,,,,,,,,,,,,,,,,,,,,,
251,Skal Labissiere\labissk01,PF,20,SAC,33,612,16.8,.577,.037,.339,9.7,20.7,15.3,7.5,1.3,1.9,12.9,21.3,0.7,0.5,1.3,.099,-1.7,-0.9,-2.6,-0.1,,,,,,,,,,,,,,,,,,,,,,
252,Jeremy Lamb\lambje01,SG,24,CHO,62,1143,17.0,.550,.297,.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,.115,-0.8,-0.8,-1.7,0.1,,,,,,,,,,,,,,,,,,,,,,
253,Nicolas Laprovittola\laproni01,PG,27,SAS,18,174,8.4,.579,.574,.191,0.7,5.7,3.3,23.0,1.2,0.5,27.2,18.2,0.0,0.2,0.2,.044,-2.5,-2.4,-4.9,-0.1,,,,,,,,,,,,,,,,,,,,,,
254,Joffrey Lauvergne\lauvejo01,PF-C,25,TOT,70,980,12.6,.509,.292,.217,8.0,20.1,14.1,10.8,1.3,0.5,13.2,18.5,0.4,1.1,1.5,.075,-2.3,-0.9,-3.2,-0.3,,,,,,,,,,,,,,,,,,,,,,
255,Zach LaVine\lavinza01,SG,21,MIN,47,1749,14.6,.576,.437,.197,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,2.5,0.4,3.0,.082,2.1,-2.4,-0.3,0.8,,,,,,,,,,,,,,,,,,,,,,
256,Ty Lawson\lawsoty01,PG,29,SAC,69,1732,15.4,.551,.226,.416,3.0,8.9,6.0,30.0,2.2,0.3,17.3,19.5,2.2,1.0,3.2,.088,0.2,-1.5,-1.3,0.3,,,,,,,,,,,,,,,,,,,,,,
257,Jake Layman\laymaja01,SF,22,POR,35,249,4.9,.404,.573,.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,-0.4,0.1,-0.3,-0.054,-4.7,-2.7,-7.4,-0.3,,,,,,,,,,,,,,,,,,,,,,
258,Courtney Lee\leeco01,SG,31,NYK,77,2459,12.1,.559,.382,.139,2.3,9.1,5.7,10.6,1.6,0.8,8.5,14.4,3.1,1.1,4.2,.081,0.5,-0.7,-0.2,1.1,,,,,,,,,,,,,,,,,,,,,,
259,David Lee\leeda02,PF,33,SAS,79,1477,18.4,.613,.000,.269,11.6,21.9,16.9,13.0,1.1,2.2,14.9,16.9,3.2,2.5,5.7,.186,0.7,2.5,3.2,1.9,,,,,,,,,,,,,,,,,,,,,,
260,Alex Len\lenal01,C,23,PHO,77,1560,15.0,.553,.026,.449,10.6,25.3,17.8,4.2,1.1,5.1,15.5,17.6,1.2,1.7,3.0,.091,-3.0,1.2,-1.8,0.1,,,,,,,,,,,,,,,,,,,,,,
261,Kawhi Leonard\leonaka01,SF,25,SAS,74,2474,27.5,.611,.294,.407,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,8.9,4.7,13.6,.264,6.4,1.5,7.9,6.2,,,,,,,,,,,,,,,,,,,,,,
262,Meyers Leonard\leoname01,PF,24,POR,74,1222,8.9,.507,.563,.106,2.4,19.0,10.7,8.4,0.5,1.8,8.1,15.5,0.5,0.8,1.4,.053,-2.1,-1.3,-3.4,-0.4,,,,,,,,,,,,,,,,,,,,,,
263,Jon Leuer\leuerjo01,PF,27,DET,75,1944,14.2,.551,.259,.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,2.5,2.0,4.5,.112,-0.4,0.5,0.2,1.1,,,,,,,,,,,,,,,,,,,,,,
264,Caris LeVert\leverca01,SF,22,BRK,57,1237,12.2,.556,.484,.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,0.8,1.0,1.8,.070,-0.7,-0.4,-1.1,0.3,,,,,,,,,,,,,,,,,,,,,,
265,DeAndre Liggins\liggide01,SG,28,TOT,62,777,7.5,.476,.324,.282,2.9,12.2,7.7,9.2,3.0,1.5,20.8,11.6,-0.4,0.9,0.5,.031,-3.9,1.8,-2.1,0.0,,,,,,,,,,,,,,,,,,,,,,
266,Damian Lillard\lillada01,PG,26,POR,75,2694,24.1,.586,.388,.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,8.8,1.5,10.3,.184,6.4,-2.0,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,
267,Jeremy Lin\linje01,PG,28,BRK,36,883,19.2,.566,.390,.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,.115,2.5,-0.5,2.0,0.9,,,,,,,,,,,,,,,,,,,,,,
268,Shaun Livingston\livinsh01,PG,31,GSW,76,1345,10.1,.568,.009,.190,2.4,9.4,6.2,13.5,1.4,1.2,15.1,12.9,1.1,1.6,2.6,.094,-2.5,0.5,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
269,Shawn Long\longsh01,C,24,PHI,18,234,24.1,.595,.174,.321,19.3,20.8,20.0,10.7,1.9,3.1,9.5,25.4,0.6,0.3,0.9,.194,3.4,0.0,3.4,0.3,,,,,,,,,,,,,,,,,,,,,,
270,Kevon Looney\looneke01,C,20,GSW,53,447,13.4,.553,.084,.318,11.5,18.5,15.2,8.5,1.5,3.0,12.2,13.4,0.7,0.8,1.4,.154,-1.4,1.7,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,
271,Brook Lopez\lopezbr01,C,28,BRK,75,2222,20.4,.578,.330,.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,3.1,1.8,4.9,.105,1.9,-0.4,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,
272,Robin Lopez\lopezro01,C,28,CHI,81,2271,14.4,.511,.003,.134,11.4,13.2,12.3,5.6,0.4,4.1,9.9,17.5,1.8,2.4,4.3,.090,-1.9,1.0,-0.9,0.6,,,,,,,,,,,,,,,,,,,,,,
273,Kevin Love\loveke01,PF,28,CLE,60,1885,21.1,.573,.449,.340,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,4.0,2.4,6.4,.163,1.7,-0.9,0.8,1.3,,,,,,,,,,,,,,,,,,,,,,
274,Kyle Lowry\lowryky01,PG,30,TOR,60,2244,22.9,.623,.510,.398,2.4,12.1,7.3,29.9,2.0,0.7,13.8,24.9,7.8,2.3,10.1,.216,7.1,-0.4,6.7,4.9,,,,,,,,,,,,,,,,,,,,,,
275,John Lucas III\lucasjo02,PG,34,MIN,5,11,9.1,.250,.250,.000,0.0,0.0,0.0,12.5,9.2,0.0,0.0,16.1,0.0,0.0,0.0,-0.033,-6.0,0.4,-5.6,0.0,,,,,,,,,,,,,,,,,,,,,,
276,Timothe Luwawu-Cabarrot\luwawti01,SF,21,PHI,69,1190,8.5,.536,.446,.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,0.0,0.8,0.8,.034,-2.8,-1.2,-4.0,-0.6,,,,,,,,,,,,,,,,,,,,,,
277,Trey Lyles\lylestr01,PF,21,UTA,71,1158,10.0,.464,.465,.180,4.9,18.1,11.7,9.6,1.2,1.4,11.9,21.7,-0.9,1.6,0.8,.032,-2.9,-0.1,-3.0,-0.3,,,,,,,,,,,,,,,,,,,,,,
278,Shelvin Mack\macksh01,PG,26,UTA,55,1205,10.9,.518,.315,.202,2.0,10.1,6.1,20.4,1.8,0.2,17.8,19.6,-0.1,1.5,1.4,.054,-1.7,-0.1,-1.8,0.1,,,,,,,,,,,,,,,,,,,,,,
279,Ian Mahinmi\mahinia01,C,30,WAS,31,555,14.1,.601,.000,.676,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14.0,0.5,0.9,1.4,.123,-2.1,2.9,0.8,0.4,,,,,,,,,,,,,,,,,,,,,,
280,Thon Maker\makerth01,C,19,MIL,57,562,14.0,.558,.409,.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,0.8,0.5,1.3,.113,-0.5,-1.0,-1.5,0.1,,,,,,,,,,,,,,,,,,,,,,
281,Boban Marjanovic\marjabo01,C,28,DET,35,293,29.6,.606,.000,.439,16.5,32.5,24.2,5.3,1.0,3.4,6.0,25.3,1.2,0.5,1.7,.280,1.0,-0.9,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,
282,Jarell Martin\martija01,PF,22,MEM,42,558,8.7,.477,.166,.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,-0.2,0.8,0.6,.054,-5.8,-0.6,-6.4,-0.6,,,,,,,,,,,,,,,,,,,,,,
283,Wesley Matthews\matthwe02,SG,30,DAL,73,2495,11.9,.533,.566,.211,0.8,11.8,6.0,13.6,1.6,0.6,9.9,19.4,1.0,2.1,3.1,.060,0.2,-0.1,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,
284,Luc Mbah a Moute\mbahalu01,SF,30,LAC,80,1787,10.3,.581,.291,.230,3.0,7.7,5.4,3.1,2.3,1.6,10.1,11.6,1.3,1.8,3.1,.084,-0.8,1.5,0.7,1.2,,,,,,,,,,,,,,,,,,,,,,
285,James Michael McAdoo\mcadoja01,PF,24,GSW,52,457,13.0,.543,.068,.359,8.7,12.6,10.8,4.9,1.9,5.0,12.3,14.6,0.3,0.8,1.1,.115,-2.8,2.3,-0.5,0.2,,,,,,,,,,,,,,,,,,,,,,
286,Patrick McCaw\mccawpa01,SG,21,GSW,71,1074,8.6,.540,.502,.151,2.4,7.6,5.2,9.0,1.4,1.1,12.1,11.9,0.6,1.2,1.7,.077,-1.6,-0.1,-1.7,0.1,,,,,,,,,,,,,,,,,,,,,,
287,Sheldon McClellan\mcclesh01,SG,24,WAS,30,287,10.1,.518,.400,.360,1.6,11.7,6.7,7.0,1.4,0.6,5.4,14.0,0.3,0.2,0.5,.076,-2.1,-1.5,-3.6,-0.1,,,,,,,,,,,,,,,,,,,,,,
288,C.J. McCollum\mccolcj01,SG,25,POR,80,2796,19.9,.585,.305,.204,2.4,9.2,5.8,18.0,1.3,1.2,9.9,27.5,6.2,1.4,7.6,.131,3.3,-2.2,1.0,2.1,,,,,,,,,,,,,,,,,,,,,,
289,T.J. McConnell\mccontj01,PG,24,PHI,81,2133,13.7,.504,.107,.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,1.4,2.4,3.8,.084,-2.0,0.1,-1.9,0.0,,,,,,,,,,,,,,,,,,,,,,
290,Chris McCullough\mcculch01,PF,21,TOT,16,80,15.2,.526,.219,.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,0.1,0.1,0.1,.072,-2.0,-2.6,-4.6,-0.1,,,,,,,,,,,,,,,,,,,,,,
291,K.J. McDaniels\mcdankj01,SF,23,TOT,49,505,11.5,.555,.391,.225,3.2,14.1,8.7,4.0,1.8,2.8,13.5,18.1,0.0,0.5,0.5,.051,-3.5,-0.6,-4.1,-0.3,,,,,,,,,,,,,,,,,,,,,,
292,Doug McDermott\mcderdo01,SF,25,TOT,66,1508,10.7,.554,.416,.169,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,1.6,1.0,2.6,.083,-1.2,-2.3,-3.5,-0.6,,,,,,,,,,,,,,,,,,,,,,
293,JaVale McGee\mcgeeja01,C,29,GSW,77,739,25.2,.642,.013,.348,15.8,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2.0,1.5,3.5,.225,0.2,0.6,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,
294,Rodney McGruder\mcgruro01,SG,25,MIA,78,1966,9.1,.506,.478,.154,5.3,9.2,7.2,8.8,1.2,0.7,10.2,12.3,1.2,1.7,2.9,.072,-0.8,0.5,-0.4,0.8,,,,,,,,,,,,,,,,,,,,,,
295,Ben McLemore\mclembe01,SG,23,SAC,61,1176,9.8,.538,.406,.222,1.9,10.8,6.4,6.9,1.2,0.5,11.9,20.1,-0.1,0.5,0.4,.015,-2.1,-2.7,-4.8,-0.8,,,,,,,,,,,,,,,,,,,,,,
296,Jordan McRae\mcraejo01,SG,25,CLE,37,384,9.7,.488,.340,.227,1.8,9.5,5.7,7.4,1.0,1.3,7.8,20.8,-0.1,0.2,0.2,.020,-3.7,-2.8,-6.5,-0.4,,,,,,,,,,,,,,,,,,,,,,
297,Josh McRoberts\mcrobjo01,PF,29,MIA,22,381,9.8,.439,.263,.076,6.6,15.0,10.7,18.9,1.3,0.8,15.9,16.9,-0.1,0.4,0.3,.036,-2.9,0.5,-2.4,0.0,,,,,,,,,,,,,,,,,,,,,,
298,Jodie Meeks\meeksjo01,SG,29,ORL,36,738,13.1,.567,.535,.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,.073,-0.4,-1.4,-1.8,0.0,,,,,,,,,,,,,,,,,,,,,,
299,Salah Mejri\mejrisa01,C,30,DAL,73,905,14.8,.650,.022,.445,11.9,28.4,19.8,2.4,1.8,6.1,19.6,10.6,1.3,1.7,3.0,.159,-3.6,3.8,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,
300,Jordan Mickey\mickejo01,PF,22,BOS,25,141,9.8,.473,.029,.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,-0.1,0.2,0.1,.036,-5.7,0.9,-4.8,-0.1,,,,,,,,,,,,,,,,,,,,,,
301,Khris Middleton\middlkh01,SF,25,MIL,29,889,15.0,.570,.312,.276,1.5,14.5,8.1,17.5,2.3,0.7,14.8,22.5,0.7,0.9,1.6,.085,0.0,-0.6,-0.5,0.3,,,,,,,,,,,,,,,,,,,,,,
302,C.J. Miles\milescj01,SF,29,IND,76,1776,13.7,.592,.632,.144,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,2.7,1.4,4.0,.109,1.6,-2.1,-0.5,0.7,,,,,,,,,,,,,,,,,,,,,,
303,Mike Miller\millemi01,SF,36,DEN,20,151,7.8,.586,.870,.087,2.2,26.1,14.3,18.3,0.6,0.0,35.2,10.4,0.0,0.1,0.1,.021,-3.0,-0.8,-3.8,-0.1,,,,,,,,,,,,,,,,,,,,,,
304,Patty Mills\millspa02,PG,28,SAS,80,1754,15.2,.577,.572,.129,1.6,7.4,4.6,24.3,1.9,0.1,13.3,19.5,2.8,2.2,5.1,.139,2.5,-1.2,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
305,Elijah Millsap\millsel01,SG,29,PHO,2,23,-3.4,.190,.286,.286,13.8,14.6,14.2,5.6,0.0,0.0,20.2,18.0,-0.1,0.0,-0.1,-0.233,-9.9,-3.3,-13.2,-0.1,,,,,,,,,,,,,,,,,,,,,,
306,Paul Millsap\millspa01,PF,31,ATL,69,2343,17.8,.542,.248,.417,5.3,19.5,12.5,17.9,1.9,2.3,12.1,24.4,2.6,3.8,6.4,.132,0.5,2.1,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,
307,Nikola Mirotic\mirotni01,PF,25,CHI,70,1679,14.5,.546,.603,.205,3.9,20.9,12.3,6.9,1.6,2.7,10.4,19.8,1.3,2.5,3.8,.108,0.0,0.5,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,
308,Greg Monroe\monrogr01,C,26,MIL,81,1823,21.1,.572,.006,.329,10.8,23.1,17.0,17.3,2.6,1.8,14.4,24.3,3.0,2.6,5.6,.147,0.5,1.5,2.0,1.9,,,,,,,,,,,,,,,,,,,,,,
309,E'Twaun Moore\mooreet01,SG,27,NOP,73,1820,12.1,.537,.336,.120,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,1.2,1.5,2.7,.070,-0.9,-0.5,-1.3,0.3,,,,,,,,,,,,,,,,,,,,,,
310,Marcus Morris\morrima03,SF,27,DET,79,2565,12.4,.508,.355,.184,3.2,12.8,7.8,9.4,1.0,0.8,7.4,20.3,1.4,2.4,3.9,.072,-0.3,-0.2,-0.5,1.0,,,,,,,,,,,,,,,,,,,,,,
311,Markieff Morris\morrima02,PF,27,WAS,76,2374,13.7,.540,.220,.242,5.1,18.2,11.7,7.8,1.7,1.5,11.6,20.5,1.6,2.5,4.1,.083,-1.3,0.2,-1.0,0.6,,,,,,,,,,,,,,,,,,,,,,
312,Anthony Morrow\morroan01,SG,31,TOT,49,714,10.0,.505,.528,.147,1.9,2.9,2.4,5.2,1.7,0.2,2.2,16.4,0.7,0.5,1.2,.083,-1.2,-3.1,-4.3,-0.4,,,,,,,,,,,,,,,,,,,,,,
313,Donatas Motiejunas\motiedo01,PF,26,NOP,34,479,9.1,.470,.341,.355,5.7,16.6,11.1,9.7,1.8,1.9,16.3,17.6,-0.5,0.6,0.2,.016,-4.2,1.1,-3.1,-0.1,,,,,,,,,,,,,,,,,,,,,,
314,Timofey Mozgov\mozgoti01,C,30,LAL,54,1104,12.3,.553,.003,.238,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,0.7,0.4,1.1,.048,-2.8,-0.8,-3.6,-0.4,,,,,,,,,,,,,,,,,,,,,,
315,Emmanuel Mudiay\mudiaem01,PG,20,DEN,55,1406,10.9,.483,.323,.303,2.3,11.6,7.0,21.8,1.4,0.7,16.5,22.6,-0.4,0.5,0.2,.006,-2.0,-1.8,-3.8,-0.6,,,,,,,,,,,,,,,,,,,,,,
316,Shabazz Muhammad\muhamsh01,SF,24,MIN,78,1516,14.9,.566,.244,.318,6.4,10.6,8.5,3.7,0.7,0.3,7.6,21.5,2.5,0.2,2.7,.086,-0.2,-4.3,-4.4,-0.9,,,,,,,,,,,,,,,,,,,,,,
